sect. SOUTH AMERICA
	Astragalus maulensis Spegazzini, Anales Mus. Nac. .Hist. Nat. Buenos Aires. Ser. 3 7: 264. 1902.
	Astragalus micranthellus Weddell, Chloris Andina 2: 262. 1861.
	Astragalus minimus Vogel, Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 19(Suppl. 1): 18. 1843.
	Astragalus minutissimus Weddell, Chlor. Andina 2: 257–258. 1861.
	Astragalus monteroi Johnston, J. Arnold Arboretum 28(4): 375. 1947.
	Astragalus monticola Philippi, Linnaea 33: 47. 1868.
	Astragalus moyanoi Spegazzini, Revista Fac. Agron. Univ. Nac. La Plata 3: 601. 1897.
	Astragalus nelidae Gómez-Sosa, Bol. Soc. Argent. Botánica 25(3–4): 485–488. 1988.
	Astragalus neobarnebyanus Gómez-Sosa, Brittonia 38(4): 427–429, f. 1. 1986.
	Astragalus neoburkartianus Gómez-Sosa, Darwiniana 20(1–2): 213–218.1976.
	Astragalus neocarpus Gómez-Sosa, Brittonia 49(4): 537. 1997.
	Astragalus neuquenensis Gómez-Sosa, Darwiniana 20(1–2): 218–220, f. 3–4. 1976.
	Astragalus nicorae Gómez-Sosa, Darwiniana 24: 23–25. 1982.
	Astragalus nivicola Gómez-Sosa, Hickenia 1(17): 93–94. 1977.
	Astragalus nudus Clos, Fl. Chil. 2(1): 115. 1846.
	Astragalus orthocarpus Johnston, J. Arnold Arbor. 28(4): 387. 1947. Nom. Inval., need new epithet!
	Astragalus palenae (Phil.) Reiche, Anales Univ. Chile 97: 542. 1897.
	Astragalus paposanus Johnston, Cont. Gray Herb. Harvard Univ. 85: 51. 1929.
	Astragalus parodii Johnston, J. Arnold Arboretum 28(3): 371–372. 1947.
	Astragalus patagonicus (Phil.) Spegazzini, Rev. Fac. Agron. Univ. Nac. La Plata 3: 505. 1897.
	Astragalus pauranthus Johnston, J. Arnold Arboretum 28(3): 373. 1947.
	Astragalus pehuenches Niederlein, Exp. Río Negro, Bot. 2: 206, pl. 4. 1881.
	Astragalus peruvianus Vogel, Nova Acta Physico-medica Acad. Caes. Leopoldino-Carolinae Nat. Cur. Exh. Ephemerides sive Obser. Hist. et Exp. 19(Suppl. 1): 18. 1843.
	Astragalus pickeringii Gray, U.S. Expl. Exped., Phan. 1: 415. 1854.
	Astragalus pissisi (Phil.) Johnston, J. Arnold Arboretum 28(3): 347. 1947.
	Astragalus pulviniformis Johnston, Physis. Revista Soc. Argentina Cie. Nat. 9: 309. 1929.
	Astragalus punae Johnston, J. Arnold Arboretum 28(4): 389–390. 1947.
	Astragalus pusillus Vogel, Nova Acta Physico-medica Acad. Caes. Leopoldino-Carolinae Nat. Cur. Exh. Ephemerides sive Obser. Hist. et Exp. 19(Suppl. 1): 19. 1843.
	Astragalus richii Gray, United States Exploring Expedition 1: 414. 1854.
	Astragalus romasanus Ulbrich, Bot. Jah. Syst., Pflanzengeschichte und Pflanzengeographie 37: 421. 1906.
	Astragalus ruiz-lealii Johnston, J. Arnold Arboretum 28(3): 373–374. 1947.
	Astragalus sagasteguii Gómez-Sosa, Novon 15(4): 542, 544. 2005.
	Astragalus sanctae-crucis Spegazzini, Rev. fac. de agr.; univ. nac. La Plata 3: 505. 1897.
	(N+)
	Astragalus spegazzinii Johnston, J. Arnold Arboretum 28(3): 370. 1947.
	Astragalus sprucei Johnston, J. Arnold Arboretum 19(1): 88. 1938.
	Astragalus tacorensis Gomez-Sosa, Novon 20(2): 157–161. 2010.
	Astragalus tarijensis Weddell, Chloris Andina 2: 262. 1861.
	Astragalus tehuelches Spegazzini, Anales Mus. Nac. .Hist. Nat. . Buenos Aires. Ser. 3 7: 266. 1902.
	Astragalus triflorus (DC.) Gray, Smithsonian Contr. Knowl. 5(6): 45. 1853.
	Astragalus uniflorus DC., Astragalogia 243, pl. 50. 1802.
	Astragalus urbanianus Ulbrich, Bot. Jah. .Syst., Pflanzengeschichte und Pflanzengeographie 37: 422. 1906.
	Astragalus vagus (Clos) Reiche, Anales Univ. Chile 97: 563. 1897.
	Astragalus valerianensis Johnston, Cont. Gray Herb. of Harvard University 85: 166. 1929.
	Astragalus valparadisiensis Spegazzini, Anales Mus. Nac. Hist. Nat. Buenos Aires. Ser. 3 7: 264. 1902.
	Astragalus venturii Johnston, J. Arnold Arboretum 28(4): 398. 1947.
	Astragalus verticillatus (Phil.) Reiche, Anales Univ. Chile 97: 543. 1897.
	Astragalus vesiculosus Clos, Fl. Chil. 2(1): 120. 1846.
	Astragalus weberbaueri Ulbrich, Bot. Jah. .Syst., Pflanzengeschichte und Pflanzengeographie 37: 419. 1906.
	Astragalus weddellianus (Kuntze) Johnston, J. Arnold Arboretum 28(4): 395. 1947.
	Astragalus werdermanni Johnston, J. Arnold Arboretum 28(4): 403. 1947.
sect. Albuli Barneby
	Astragalus albulus Wooton & Standl., Cont. United States National Herbarium 16(4): 136. 1913.
	 
sect. Ampularii Barneby
	Astragalus ampullarius S. Watson, American Naturalist 7(5): 300. 1873.
	Astragalus ampullarioides (S. L. Welsh) S. L. Welsh, Great Basin Naturalist 58(1): 51. 1998.
sect. Anemophili Barneby
	Astragalus anemophilus Greene, Bull. . California Academy of Sciences 1(4A): 186–187. 1885.
	Astragalus harrisonii Barneby, Memoirs of The New York Botanical Garden 13: 270–271, map 24. 1964.
	Astragalus miguelensis Greene, Pittonia 1(3): 33. 1887.
sect. Ankylotus Bunge, (After Barneby, 1964) 
	Astragalus commixtus Bunge
sect. Annulares DC. (After Barneby, 1964)
	Astragalus annularis Forsskal.
	Astragalus campylorrhynchus Fisch. & C.A. Mey.
sect. Argophylii Gray
	Astragalus accumbens Sheldon, Minnesota Botanical Studies 1(1): 20. 1894.	Synonyms: Astragalus missouriensis var. accumbens (Sheldon) Isely.
	Astragalus amphioxys A. Gray var. amphioxys	Synonyms: Astragalus amphioxys var. melanocalyx (Rydb.) Tidestrom.
	Astragalus amphioxys A. Gray var. modestus Barneby, Leafl. W. Bot. 9(6): 89. 1960.
	Astragalus amphioxys A. Gray var. musimonum (Barneby) Barneby, Intermount. Fl. 3(B): 138. 1989.	Synonyms: Astragalus musimonum Barneby.
	Astragalus amphioxys A. Gray var. vespertinus (Sheldon) M.E. Jones, Rev. N.-Amer. Astragalus 215. 1923.
	Astragalus anisus M.E. Jones, Zoë 4(1): 34. 1893.
	Astragalus anserinus N. D. Atwood et al., Great Basin Naturalist 44(2): 263–264. 1984.
	Astragalus argophyllus Nuttall var. alvius S. L. Welsh, N. Amer. Sp. Astragalus 204. 2007.
	Astragalus argophyllus Nuttall var. argophyllus.	Synonyms: Astragalus Xylophacos argophyllus (Nutt.) Rydb. Astragalus argophyllus var. argophyllus;
	Astragalus argophyllus Nuttall var. martinii M.E. Jones, Rev. N.-Amer. Astragalus 207.1923.	Synonyms: Astragalus argophyllus var. pephragmenoides Barneby.
	Astragalus argophyllus Nuttall var. panguicensis (M.E. Jones) M.E. Jones, Contr. W. Bot. 8: 5. 1898.	Synonyms: Astragalus panguicensis (M.E. Jones) M.E. Jones.
	Astragalus argophyllus Nuttall var. stocksii ( Welsh)Barneby ex Isely.	Synonyms: Astragalus henrimontanensis Welsh. Astragalus stocksii Welsh, non Benth. ex Bunge.
	Astragalus callithrix Barneby, Leaflets of Western Botany 3(5): 103–105. 1942.
	Astragalus castaneiformis S. Watson, Proc. Amer. Acad. Arts 20: 361. 1885.
	Astragalus castaneiformis S. Watson var. castaneiformis.	Synonyms: Astragalus castaneiformis var. typicus Barneby.
	Astragalus castaneiformis S. Watson var. consobrinus Barneby, Amer. Midl. Naturalist 41(2): 496–497. 1949.
	Astragalus chamaeleuce A. Gray, Rep. Colorado R. 4: 10. 1861.
	Astragalus chamaeleuce A. Gray var. chamaeleuce.
	Astragalus chamaeleuce A. Gray var. laccoliticus (M.E. Jones) Jones ex Rydb., N. Amer. Fl. 24(5): 300. 1929.
	Astragalus coccineus (Parry) Brandegee, Zoë 2(1): 72. 1891.	Synonyms: Astragalus purshii var. coccineus Parry.
	Astragalus columbianus Barneby, Memoirs of The New York Botanical Garden 13: 649–650. 1964.
	Astragalus consobrinus (Barneby) S. L. Welsh, Great Basin Naturalist 38(3): 271. 1978.	Synonyms: Astragalus castaneiformis var. consobrinus Barneby.
	Astragalus cyaneus A. Gray, Mem. Amer. Acad. Arts, n.s. 4(1): 34. 1949.
	Astragalus cymboides M.E. Jones, Pro. Calif. Acad. Sci., Series 2, 5(18): 650–652. 1895.
	Astragalus desereticus Barneby, Memoirs of The New York Botanical Garden 13: 634–636. 1964.
	Astragalus eurekensis M.E. Jones, Cont. Western Botany 8: 12. 1898.
	Astragalus eurylobus (Barneby) Barneby, Brittonia 36(2): 169. 1984.	Synonyms: Astragalus tephrodes var. eurylobus Barneby.
	Astragalus feensis M.E. Jones, Cont. Western Botany 8: 20. 1898.	Synonyms: Astragalus sanctae-fidei Tidestrom.
	Astragalus funereus M.E. Jones, Cont. Western Botany 12: 11–12. 1908.
	Astragalus holmgreniorum Barneby, Brittonia 32(1): 24–26, f. 1. 1980.
	Astragalus inflexus Dougl. ex Hook., Fl. Bor.-Amer. 1(3): 151. 1831.
	Astragalus iodopetalus (Rydberg) Barneby, Amer. Midl. Naturalist 37(2): 471.1947.
	Astragalus leucolobus S. Wats. ex M.E. Jones, Zoë 4(3): 270–271. 1893.
	Astragalus loanus Barneby, Memoirs of The New York Botanical Garden 13: 662. 1964.	Synonyms: Astragalus newberryi var. wardianus Barneby.
	Astragalus missouriensis Nuttall, Gen. N. Amer. Pl. 2: 99. 1818.
	Astragalus missouriensis Nuttall var. missouriensis.	Synonyms: Astragalus xylophacos missouriensis (Nutt.) Rydb.
	Astragalus missouriensis Nuttall var. amphibolus Barneby, Amer. Midl. Naturalist 37(2): 447–448. 1947.
	Astragalus missouriensis Nuttall var. humistratus Isely, Syst. Bot. 8(4): 423. 1983.
	Astragalus missouriensis Nuttall var. mimetes Barneby, Mem. New York Bot. Gard. 13: 716. 1964.
	Astragalus musiniensis M.E. Jones, Proc. Calif. Acad. Sci., ser. 2, 5(18): 671–672. 1895.
	Astragalus neomexicanus Wooton & Standley, Cont. ., U. S. National Herbarium 16(4): 136–137. 1913.
	 
	Astragalus newberryi A. Gray, Proc. Amer. Acad. Arts 12: 55. 1878.
	Astragalus newberryi A. Gray var. newberryi.
	Astragalus newberryi A. Gray var. aquarii Isely, Syst. Bot. 8(4): 423–424. 1983.
	Astragalus newberryi A. Gray var. blyae (Rose ex Rydb.) Barneby, Amer. Midl. Naturalist 37(2): 480. 1947.	Synonyms: Astragalus blyae (Rose ex Rydb.) Tidestrom.
	Astragalus newberryi A. Gray var. castoreus M.E. Jones, Proc. Calif. Acad. Sci., ser. 2, 5(18): 658. 1895.
	Astragalus newberryi A. Gray var. escalantinus Barneby, Intermount. Fl. 3(B): 128–129. 1989.
	Astragalus nudisiliquus A. Nelsson, Bot. Gazette 54(5): 410–411.1912.
	Astragalus parryi A. Gray, Amer. J. Sci. Arts, ser. 2 33(99): 410–411. 1862.
	Astragalus phoenix Barneby, Madroño 20(8): 395–398. 1971.
	Astragalus piscator Barneby &S. L. Welsh, Great Basin Naturalist 45(3): 551–552. 1985.
	Astragalus piutensis Barneby & Mabberley, Taxon 34(3): 453. 1985.	Synonyms: Astragalus marianus (Rydb.) Barneby, non Huber.
	Astragalus purshii Dougl. ex Hook., Gen. Hist. 2: 271. 1832.
	Astragalus purshii Dougl. ex Hook. var. purshii.	Synonyms: Astragalus incurvus (Rydb.) Abrams. Astragalus purshii var. interior M.E. Jones.
	Astragalus purshii Dougl. ex Hook. var. concinnus Barneby, Leafl. W. Bot. 4(9): 231–232. 1946.
	Astragalus purshii Dougl. ex Hook. var. glareosus (Dougl. ex Hook.) Barneby, Amer. Midl. Naturalist 37(2): 503.1947.	Synonyms: Astragalus glareosus Dougl. ex Hook. Astragalus ventosus Suksdorf ex Rydb.
	Astragalus purshii Dougl. ex Hook. var. lagopinus (Rydb.) Barneby, Amer. Midl. Naturalist 37(2): 511.1947.	Synonyms: Astragalus lagopinus Rydb. M.E. Peck.
	Astragalus purshii Dougl. ex Hook. var. lectulus (S. Wats.) M.E. Jones, Contr. W. Bot. 10: 61. 1902.	Synonyms: Astragalus jonesii Abrams. Astragalus lectulus S. Wats.
	Astragalus purshii Dougl. ex Hook. var. ophiogenes (Barneby) Barneby et al., Vasc. Pl. Pacif. N.W. 3: 256. 1961.	Synonyms: Astragalus ophiogenes Barneby.
	Astragalus purshii Dougl. ex Hook. var. pumilio Barneby, Amer. Midl. Naturalist 37(2): 506–507. 1947.
	Astragalus purshii Dougl. ex Hook. var. tinctus M.E. Jones, Zoë 4(3): 269. 1893.	Synonyms: Astragalus candelarius Sheldon. Astragalus leucolobus ssp. consectus (Sheldon) Abrams. Astragalus purshii var. longilobus M.E. Jones.
	Astragalus shortianus Nuttall, Fl. N. Amer. 1(2): 331. 1838.
	Astragalus subvestitus (Jepson) Barneby, American Midland Naturalist 37(2): 514. 1947.
	Astragalus tephrodes A. Gray, Smithsonian Contr. Knowl. 5(6): 45. 1853.
	Astragalus tephrodes A. Gray var. tephrodes.	Synonyms: Astragalus tephrodes var. typicus Barneby.
	Astragalus tephrodes A. Gray var. brachylobus (Gray) Barneby, Amer. Midl. Naturalist 37(2): 466. 1947.	Synonyms: Astragalus arrectus var. pephragmenus (M.E. Jones) M.E. Jones.
	Astragalus tephrodes A. Gray var. chloridae (M.E. Jones) Barneby, Mem. New York Bot. Gard. 13: 642.1964.
	Astragalus tephrodes A. Gray var. remulcus (Gray) Barneby, ????
	Astragalus tidestromii (Rydberg) Clokey, Madroño 6(7): 214. 1942.
	Astragalus uncialis Barneby, Leaflets of Western Botany 3(5): 101–103. 1942.
	Astragalus utahensis (Torrey) Torrey & A. Gray, Pacif. Railr. Rep. 2(1): 120. 1857.
	Astragalus waterfallii Barneby, Leaflets of Western Botany 7(2): 31–33. 1953.
	Astragalus welshii Barneby, Intermountain Flora 3(B): 130. 1989.
	Astragalus zionis M.E. Jones, Proc. Calif. Acad. Sci., ser. 2, 5(18): 652–653. 1895.
	Astragalus zionis M.E. Jones var. zionis.
	Astragalus zionis M.E. Jones var. vigulus Welsh, Rhodora 95(883-884): 404. 1993.
sect. Astragalus
	Astragalus leptaleus A. Gray, Proc. American Academy of Arts and Sciences 6: 220. 1864.
sect. Atrati Jones
	Astragalus atratus S. Wats., Botany 69. 1871.
	Astragalus atratus S. Wats. var. atratus.
	Astragalus atratus S. Wats. var. inseptus Barneby, Vasc. Pl. Pacif. N.W. 3: 220. 1961.
	Astragalus atratus S. Wats. var. mensanus M.E. Jones, Proc. Calif. Acad. Sci., ser. 2, 5(18): 6651895.	Synonyms: Astragalus mensanus (M.E. Jones) Abrams.
	Astragalus atratus S. Wats. var. owyheensis (A. Nels. & J.F. Macbr.) M.E. Jones, Rev. N.-Amer. Astragalus 182. 1923.	Synonyms: Astragalus owyheensis A. Nels. & J.F. Macbr.
	Astragalus salmonis M.E. Jones, Contributions to Western Botany 8: 9–10. 1898.
sect. Bicristati Barneby
	Astragalus bicristatus A. Gray, Proc. Amer. Acad. Arts 19: 75–76. 1883.
	Astragalus ertterae Barneby & Shevock, Aliso 11(4): 585–587, f. 1. 1987.
	Astragalus webberi A. Gray ex Brewer & S. Wats., Bot. California 1: 154–1551876.
sect. Bisulcati Gray
	Astragalus bisulcatus (Hook.) A. Gray, Pacif. Railr. Rep. 12(2): 42. 1860.
	Astragalus bisulcatus (Hook.) A. Gray var. bisulcatus.	Synonyms: Astragalus diholcos Tidestrom. Diholcos bisulcatus (Hook.) Rydb.
	Astragalus bisulcatus (Hook.) A. Gray var. haydenianus (Gray) Barneby, Mem. New York Bot. Gard. 13: 413. 1964.	Synonyms: Astragalus bisulcatus ssp. haydenianus (Gray) W.A. Weber. Astragalus haydenianus Gray, .
	Astragalus bisulcatus (Hook.) A. Gray var. major (M.E. Jones) Welsh, Great Basin Naturalist 38(3): 266. 1978.	Synonyms: Astragalus haydenianus var. major M.E. Jones.
	Astragalus bisulcatus (Hook.) A. Gray var. nevadensis (M.E. Jones) Barneby, Leafl. W. Bot. 7(8): 195. 1954.
	Astragalus racemosus Pursh, Fl. Amer. Sept. 2: 740. 1813.
	Astragalus racemosus Pursh var. racemosus
	Astragalus racemosus Pursh var. longisetus M.E. Jones, Proc. Calif. Acad. Sci., ser. 2, 5(18): 663. 1895.
	Astragalus racemosus Pursh var. treleasei C.L. Porter, Madroño 8(3): 99–100. 1945.
sect. Brauntoniani (Rydb.) Barneby
	Astragalus brauntonii Parish, Bull. Southern Calif. Acad. Sci. 2(2): 26, pl. 1. 1903.
sect. Camptopodes Barneby
	Astragalus camptopus Barneby, Leaflets of Western Botany 4(9): 228–230. 1946.
sect. Cenanthrum Bunge
	Astragalus americanus (Hooker) M. E. Jones, Contr. W. Bot. 8: 8. 1895.
	Astragalus frigidus (L.) A.Gray	Synonyms: Astragalus frigidus var. frigidus. Astragalus frigidus (L.)A.Gray var. americanus(Hooker) M. E. Jones. Astragalus frigidus var. gaspensis (Rouss.) Fernald. Astragalus gaspensis J. Rouss. Phaca americana (Hook.) Rydb. ex Small.
	Astragalus umbellatus Bunge
sect. Chaetodontes Gray
	Astragalus andersonii A. Gray, Proc. Amer. Acad. Arts 6: 524. 1865.
	Astragalus austiniae Gray ex Brewer & S. Watson ????
	Astragalus caricinus (M.E. Jones) Barneby, American Midland Naturalist 55(2): 502. 1956.	Synonyms: Astragalus lyallii var. caricinus M.E. Jones.
	Astragalus lemmonii A. Gray, Proc. American Acad. of Arts and Sci. 8: 626–627. 1873.
	Astragalus lentiformis Gray ex Brewer & S. Watson, Geol. Survey of Calif., Botany 1: 156. 1876.
	Astragalus lyallii A. Gray, Proc. Amer. Acad. Arts 6: 195. 1864.
	Astragalus sepultipes (Barneby) Barneby, Aliso 4(1): 136. 1958.	Synonyms: Astragalus andersonii var. sepultipes Barneby.
	Astragalus spaldingii A. Gray, Proc. Amer. Acad. Arts 6: 524. 1865.
	Astragalus tyghensis M.E. Peck, Proc. Biol. Soc. Washington 49(24): 110–111. 1936.	Synonyms: Astragalus spaldingii var. tyghensis (M.E. Peck) C.L. Hitchc.
sect. Circumdati (Jones) Barneby
	Astragalus circumdatus Greene, Pittonia 1(12): 173–174. 1888.
sect. Collini Jones
	Astragalus collinus (Hook.) Douglas ex G. Don, Gen. Hist. 2: 256. 1832.
	Astragalus collinus (Hook.) Douglas ex G. Don var. collinus
	Astragalus collinus (Hook.) Douglas ex G. Don var. laurentii (Rydb.) Barneby, Amer. Midl. Nat. 55(2): 487. 1956.	Synonyms: Astragalus laurentii (Rydb.) M.E. Peck.
	Astragalus curvicarpus (Heller) J.F. Macbride, Contr. Gray Herb. 65: 38. 1922.
	Astragalus curvicarpus (Heller) J.F. Macbride var. curvicarpus
	Astragalus curvicarpus (Heller) J.F. Macbride var. brachycodon (Barneby) Barneby, Amer. Midl. Nat. 55(2): 487. 1956.	Synonyms: Astragalus whitedii var. brachycodon Barneby
	Astragalus curvicarpus (Heller) J.F. Macbride var. subglaber (Rydb.) Barneby, Amer. Midl. Nat. 55(2): 487. 1956.	Synonyms: Astragalus subglaber (Rydb.) M.E. Peck
	Astragalus gibbsii Kellogg, Proc. Calif. Acad. Sci. 2: 161. 1863.
sect. Conjuncti Barneby
	Astragalus conjunctus S. Watson, Proc. Amer. Acad. Arts 17: 371. 1882.
	Astragalus conjunctus S. Watson var. conjunctus.	Synonyms: Astragalus diversifolius var. campestris (Nutt.) Dorn. Astragalus reventus var. conjunctus (S. Watson) M.E. Jones. Homalobus campestris Nutt.
	Astragalus conjunctus S. Watson var. rickardii Welsh, F. Beck & K. Caplow, Great Basin Nat. 57(4): 354. 1997.
	Astragalus hoodianus T.J. Howell, Erythea 1(5): 111. 1893.	Synonyms: Astragalus conjunctus var. oxytropidoides M.E. Jones. Astragalus reventus var. oxytropidoides (M.E. Jones) Hitchc. Cnemidophacos knowlesianus Rydb.
	Astragalus leibergii M.E. Jones, Proc. Calif. Acad. Sci., Series 2, 5(18): 663–664. 1895.	Synonyms: Astragalus arrectus var. leibergii (M.E. Jones) M.E. Jones.
	Astragalus reventiformis (Rydberg) Barneby, Amer. Midl. Naturalist 55(2): 492. 1956.	Synonyms: Astragalus reventus var. canbyi M.E. Jones.
sect. Cusickiani
	Astragalus californicus (A. Gray) Greene, Bull. Calif. Acad. Sci. 1(3): 157–158. 1885.
	Astragalus ceramicus E. Sheldon, Minnesota Bot. Stud. 1(1): 19. 1894.
	Astragalus ceramicus E. Sheldon var. ceramicus.
	Astragalus ceramicus E. Sheldon var. apus Barneby, Mem. New York Bot. Gard. 13: 341. 1964.
	Astragalus ceramicus E. Sheldon var. filifolius (Gray) F.J. Herm., J. Wash. Acad. Sci. 38(7): 237. 1948	Synonyms: Astragalus longifolius (Pursh) Rydb. Phaca longifolia (Pursh) Nutt.
	Astragalus cusickii A. Gray, Proc. Amer. Acad. Arts 13: 370–371. 1878.
	Astragalus cusickii A. Gray var. cusickii.
	Astragalus cusickii A. Gray var. flexilipes Barneby, Amer. Midl. Naturalist 55(2): 485. 1956.
	Astragalus filipes Torrey ex A. Gray, Proc. Amer. Acad. Arts 6: 226. 1864.	Synonyms: Astragalus filipes var. residuus Jepson. Astragalus macgregorii (Rydb.) Tidestrom. Astragalus stenophyllus Torr. & Gray, 2n= 24. Astragalus stenophyllus var. filipes (Torr. ex Gray) Tidestrom.
	Astragalus inversus M.E. Jones, Zoë 4(3): 276. 1893.
	Astragalus kerrii Knight & Cully , Southwestern Naturalist 36(2): 198–200, f. 1. 1991.
	Astragalus knightii Barneby, Brittonia 35(2): 109–110. 1983.
	Astragalus packardiae (Barneby)J. F. sm & Zimmer, Phytoneuron 38: 2. 2017., (**)	Synonyms: Astragalus cusickii A. Gray var. packardiae Barneby.
	Astragalus sterilis Barneby, Leaflets of Western Botany 5(12): 193–195. 1949., (**), (R).	Synonyms: Astragalus cusickii A. Gray var. sterilis (Barneby) Barneby. Astragalus amphioxys var. cymbellus M.E. Jones.
	Astragalus whitneyi A. Gray, Proc. Amer. Acad. Arts 6: 526. 1865.
	Astragalus whitneyi A. Gray var. confusus Barneby, Aliso 2(3): 206–207. 1950.
